2II_A.2.2	PP564514_1
2II_A.2.2	PP564566_1
2II_A.2.2	PP564530_1
2II_A.2.2	PP564506_1
2II_A.2.2	PP564541_1
2II_A.2.2	PP564692_1
2II_A.2.2	PP564513_1
2II_A.2.2	PP564557_1
2II_A.2.2	PP564697_1
2II_A.2.2	PP564631_1
2II_A.2.2	PP564630_1
2II_A.2.2	PP564643_1
2II_A.2.2	PP564646_1
2II_A	OR389323_1
2II_A	DH079
2II_A	DH128
2II_A	OR389333_1
2II_A	DH081r
2II_A	OR389324_1
2II_A	JQ922551_1
2II_A.1	KF041236_1
2II_A.1	AF359579_1
2II_A.1	AF276619_1
2II_A.1	JQ955623_1
2II_A.1	JQ922549_1
2II_A.1	MZ857219_1
2II_A.1	DH159
2II_A.1	OR389029_1
2II_A.1	GQ252677_1
2II_A.1	GQ252676_1
2II_A.1	MW946433_1
2II_A.1	KF360005_1
2II_A.1	KF041233_1
2II_A.1	KF041237_1
2II_A.1	KJ830750_1
2II_A.1	KF041235_1
2II_A.1	KJ010186_1
2II_A.1	KF041232_1
2II_A.1	KF041234_1
2II_A.1	KM217156_1
2II_A.1	KM217157_1
2II_A.1	KJ010185_1
2II_A.1	KM217158_1
2II_A.1	KJ701507_1
2II_A.1	DQ448231_2
2II_A.1	FJ898454_1
2II_A.1	MW512362_1
2II_A.1	MW512391_1
2II_A.1	MW512410_1
2II_A.1	KU509271_1
2II_A.1	JQ955624_1
2II_A.1	ON123652_1
2II_A.1	OP310808_1
2II_A.1	OP809581_1
2II_A.1	OM639991_1
2II_A.1	OM698821_1
2II_A.1	OM639990_1
2II_A.1	MZ857222_1
2II_A.1	MZ857218_1
2II_A.1	MZ857221_1
2II_A.1	MW512412_1
2II_A.1	MH822939_1
2II_A.1	MH822941_1
2II_A.1	MH822940_1
2II_A.1	MW512411_1
2II_A.1	MH891768_1
2II_A.1	OR235799_1
2II_A.1	OR235798_1
2II_A.1	OR235795_1
2II_A.1	OR235800_1
2II_A.1	OR236106_1
2II_A.1	OR235796_1
2II_A.1	OR235797_1
2II_A.1	OR236111_1
2II_A.1	OR236113_1
2II_A.1	OR236103_1
2II_A.1	OR236104_1
2II_A.1	OR236105_1
2II_A.1	OR236112_1
2II_A.1	KY427085_1
2II_A.1	MN294937_1
2II_A.1	KF479233_1
2II_A.1	MW512413_1
2II_A.1	MH822944_1
2II_A.1	MH822943_1
2II_A.1	MH822945_1
2II_A.1	MK858097_2
2II_A.1	MH822946_1
2II_A.1	MH822948_1
2II_A.1	MH822947_1
2II_A.1	MW512370_1
2II_A.1	KX380829_1
2II_A.1	KX380828_1
2II_A.1	MW191701_1
2II_A.1	MW191699_1
2II_A.1	MW191700_1
2II_A.1	MW191698_1
2II_A.1	MN253134_1
2II_A.1	MK858115_2
2II_A.1	MK858114_2
2II_A.1	MZ312931_1
2II_A.1	MK858105_2
2II_A.1	MK858112_1
2II_A.1	OM700181_1
2II_A.1	OP684211_1
2II_A.1	OP684207_1
2II_A.1	OM639985_1
2II_A.1	ON123663_1
2II_A.1	ON109598_1
2II_A.1	ON799267_1
2II_A.1	MW512371_1
2II_A.1	MH822942_1
2II_A.1	MW387614_1
2II_A.1	MN720746_1
2II_A.1	MN018339_1
2II_A.1	MH827529_1
2II_A.1	PP269925_1
2II_A.1	PP269830_1
2II_A.1	PP269857_1
2II_A.1	PP269858_1
2II_A.1	PP269855_1
2II_A.1	PP269859_1
2II_A.1	PP269856_1
2II_A.1	MW512469_1
2II_A.1	OP410991_1
2II_A.1	PP234937_1
2II_A.1	MN018358_1
2II_A.1	MH827535_1
2II_A.1	MK629886_1
2II_A.1	MK578531_1
2II_A.1	MH110592_1
2II_A.1	MH110583_1
2II_A.1	OP684160_1
2II_A.1	OP684169_1
2II_A.1	OP684162_1
2II_A.1	MH110585_1
2II_A.1	MH110584_1
2II_A.1	OP684161_1
2II_A.1	MH110589_1
2II_A.1	OP684166_1
2II_A.1	MH110575_1
2II_A.1	OP684154_1
2II_A.1	MF156241_1
2II_A.1	MF156240_1
2II_A.1	MF156236_1
2II_A.1	MF156237_1
2II_A.1	MF156239_1
2II_A.1	MF156247_1
2II_A.1	MF156248_1
2II_A.1	MF156238_1
2II_A.1	MF156243_1
2II_A.1	MF156245_1
2II_A.1	MF156246_1
2II_A.1	MF156244_1
2II_A.1	MF156242_1
2II_A.1	MF156233_1
2II_A.1	MF156234_1
2II_A.1	MF156235_1
2II_A.1	MF940247_1
2II_A.1	KY937185_1
2II_A.1	KY937186_1
2II_A.1	KY937187_1
2II_A.1	KY937188_1
2II_A.1	KY937190_1
2II_A.1	KY937189_1
2II_A.1	KY672953_1
2II_A.1	MF940252_1
2II_A.1	MF940251_1
2II_A.1	KY672950_1
2II_A.1	KY672954_1
2II_A.1	KY672952_1
2II_A.1	KY672951_1
2II_A.1	MF940236_1
2II_A.1	MF940240_1
2II_A.1	MF940245_1
2II_A.1	MF940242_1
2II_A.1	MF940248_1
2II_A.1	MF940244_1
2II_A.1	MF940239_1
2II_A.1	MF940246_1
2II_A.1	MF940249_1
2II_A.1	MF940237_1
2II_A.1	MF940250_1
2II_A.1	MF940243_1
2II_A.1	MF940241_1
2II_A.1	MF940238_1
2II_A.1	MF940253_1
2II_A.1	MG721057_1
2II_A.1	MK858103_1
2II_A.1	MK858101_1
2II_A.1	MH891772_1
2II_A.1	MK858098_2
2II_A.1	MK858108_1
2II_A.1	MK858110_2
2II_A.1	MG721062_1
2II_A.1	OR236090_1
2II_A.1	OQ339137_1
2II_A.1	OQ733364_1
2II_A.1	OQ547234_1
2II_A.1	OQ733363_1
2II_A.1	ON123651_1
2II_A.1	OP310805_1
2II_A.1	OQ733365_1
2II_A.1	MW512468_1
2II_A.1	MK858111_1
2II_A.1	MG721058_1
2II_A.1	MG721055_1
2II_A.1	MK858107_1
2II_A.1	MN272405_1
2II_A.1	OR235801_1
2II_A.1	OR235813_1
2II_A.1	OR235814_1
2II_A.1	OR236098_1
2II_A.1	OR236095_1
2II_A.1	OR236094_1
2II_A.1	OR236097_1
2II_A.1	OR235816_1
2II_A.1	OR235815_1
2II_A.1	OR235812_1
2II_A.1	OR235811_1
2II_A.1	OR235982_1
2II_A.1	OR235919_1
2II_A.1	OR236076_1
2II_A.1	OR236041_1
2II_A.1	OR235985_1
2II_A.1	OR235991_1
2II_A.1	OR235992_1
2II_A.1	OR235933_1
2II_A.1	OR235989_1
2II_A.1	OR236017_1
2II_A.1	OR235932_1
2II_A.1	OR236057_1
2II_A.1	OR235996_1
2II_A.1	OR236078_1
2II_A.1	OR236060_1
2II_A.1	OR236073_1
2II_A.1	OR236031_1
2II_A.1	OR236050_1
2II_A.1	OR235769_1
2II_A.1	OR236070_1
2II_A.1	OR236015_1
2II_A.1	OR236058_1
2II_A.1	OR236018_1
2II_A.1	OR236075_1
2II_A.1	OR236029_1
2II_A.1	OR236021_1
2II_A.1	OR236101_1
2II_A.1	OR236102_1
2II_A.1	OR235806_1
2II_A.1	OR235807_1
2II_A.1	OR235804_1
2II_A.1	OR236020_1
2II_A.1	OR236037_1
2II_A.1	OR236034_1
2II_A.1	OR235951_1
2II_A.1	OR236035_1
2II_A.1	OR235944_1
2II_A.1	OR235961_1
2II_A.1	OR235949_1
2II_A.1	OR235957_1
2II_A.1	OR235810_1
2II_A.1	OR235950_1
2II_A.1	OR235952_1
2II_A.1	OR236022_1
2II_A.1	OR236042_1
2II_A.1	OR235962_1
2II_A.1	OR236061_1
2II_A.1	OR236048_1
2II_A.1	OR236012_1
2II_A.1	OR236036_1
2II_A.1	OR236045_1
2II_A.1	OR236028_1
2II_A.1	OR235984_1
2II_A.1	OR235923_1
2II_A.1	OR235987_1
2II_A.1	OR235959_1
2II_A.1	OR235918_1
2II_A.1	OR235954_1
2II_A.1	OR235990_1
2II_A.1	OR236051_1
2II_A.1	OR236024_1
2II_A.1	OR235993_1
2II_A.1	OR236000_1
2II_A.1	OR236032_1
2II_A.1	OR236040_1
2II_A.1	OR236026_1
2II_A.1	OR236055_1
2II_A.1	OR236039_1
2II_A.1	OR236062_1
2II_A.1	OR236063_1
2II_A.1	OR235861_1
2II_A.1	OR235874_1
2II_A.1	OR235873_1
2II_A.1	OR235884_1
2II_A.1	OR235834_1
2II_A.1	OR235881_1
2II_A.1	OR235856_1
2II_A.1	OR235926_1
2II_A.1	OR235995_1
2II_A.1	OR235927_1
2II_A.1	OR236013_1
2II_A.1	OR235979_1
2II_A.1	OR236038_1
2II_A.1	OR236014_1
2II_A.1	OR236016_1
2II_A.1	OR235837_1
2II_A.1	OR235783_1
2II_A.1	OR235781_1
2II_A.1	OR235768_1
2II_A.1	OR235886_1
2II_A.1	OR235772_1
2II_A.1	OR235850_1
2II_A.1	OR235857_1
2II_A.1	OR235883_1
2II_A.1	OR235767_1
2II_A.1	OR235827_1
2II_A.1	OR235825_1
2II_A.1	OR235822_1
2II_A.1	OR235830_1
2II_A.1	OR235889_1
2II_A.1	MZ130518_1
2II_A.1	OR229965_1
2II_A.1	OR229973_1
2II_A.1	OR229974_1
2II_A.1	OR229976_1
2II_A.1	OR229975_1
2II_A.1	OR229966_1
2II_A.1	OR229968_1
2II_A.1	OR229971_1
2II_A.1	OR229969_1
2II_A.1	OR229972_1
2II_A.1	OR229970_1
2II_A.1	OR229967_1
2II_A.1	OR229964_1
2II_A.1	PP335481_1
2II_A.1	OR229961_1
2II_A.1	OR229962_1
2II_A.1	OR229963_1
2II_A.1	OR229958_1
2II_A.1	OR229959_1
2II_A.1	PP234936_1
2II_A.1	PP335482_1
2II_A.1	OR229960_1
2II_A.1	OR235788_1
2II_A.1	OR235787_1
2II_A.1	OR235868_1
2II_A.1	OR235829_1
2II_A.1	OR235864_1
2II_A.1	OR235821_1
2II_A.1	OR235823_1
2II_A.1	OR235891_1
2II_A.1	OR235782_1
2II_A.1	OR235905_1
2II_A.1	OR235851_1
2II_A.1	OR235831_1
2II_A.1	OR235779_1
2II_A.1	OR235885_1
2II_A.1	OR235784_1
2II_A.1	OR235828_1
2II_A.1	OR236008_1
2II_A.1	OR235824_1
2II_A.1	OR236005_1
2II_A.1	OR235894_1
2II_A.1	OR235904_1
2II_A.1	OR235882_1
2II_A.1	OR235897_1
2II_A.1	OR235895_1
2II_A.1	OR235899_1
2II_A.1	OR235854_1
2II_A.1	OR236007_1
2II_A.1	OR235819_1
2II_A.1	OR236004_1
2II_A.1	OR236006_1
2II_A.1	OR235766_1
2II_A.1	OR236003_1
2II_A.1	OR235879_1
2II_A.1	OR235860_1
2II_A.1	OR235893_1
2II_A.1	OR235865_1
2II_A.1	OR235777_1
2II_A.1	OR235887_1
2II_A.1	OR235775_1
2II_A.1	OR235833_1
2II_A.1	OR235792_1
2II_A.1	OR235820_1
2II_A.1	OR235890_1
2II_A.1	OR236009_1
2II_A.1	OR236010_1
2II_A.1	OR235802_1
2II_A.1	OR235805_1
2II_A.1	OR235794_1
2II_A.1	OR235762_1
2II_A.1	OR235817_1
2II_A.1	OR235803_1
2II_A.1	OR236064_1
2II_A.1	OR235808_1
2II_A.1	OR235931_1
2II_A.1	OR235759_1
2II_A.1	OR235997_1
2II_A.1	OR235937_1
2II_A.1	OR235938_1
2II_A.1	OR236023_1
2II_A.1	OR235906_1
2II_A.1	OR235998_1
2II_A.1	OR236025_1
2II_A.1	OR236085_1
2II_A.1	OR235909_1
2II_A.1	OR236084_1
2II_A.1	OR236043_1
2II_A.1	OR236071_1
2II_A.1	OR236074_1
2II_A.1	OR236079_1
2II_A.1	OR236081_1
2II_A.1	OR236072_1
2II_A.1	OR236083_1
2II_A.1	OR236089_1
2II_A.1	OR236100_1
2II_A.1	OR236096_1
2II_A.1	OR236091_1
2II_A.1	OR236092_1
2II_A.1	OR236088_1
2II_A.1	OR236099_1
2II_A.1	OR235809_1
2II_A.1	MN272404_1
2II_A.1	OR235980_1
2II_A.1	OR235974_1
2II_A.1	OR235914_1
2II_A.1	OR235999_1
2II_A.1	OR235908_1
2II_A.1	OR236082_1
2II_A.1	OR235917_1
2II_A.1	OR235978_1
2II_A.1	OR235986_1
2II_A.1	OR235969_1
2II_A.1	OR236001_1
2II_A.1	OR236049_1
2II_A.1	OR236066_1
2II_A.1	OR235956_1
2II_A.1	OR235945_1
2II_A.1	OR236027_1
2II_A.1	OR235920_1
2II_A.1	OR235936_1
2II_A.1	OR235925_1
2II_A.1	OR235960_1
2II_A.1	OR235971_1
2II_A.1	OR235964_1
2II_A.1	OR235911_1
2II_A.1	OR235968_1
2II_A.1	OR235764_1
2II_A.1	OR235915_1
2II_A.1	OR236047_1
2II_A.1	OR235941_1
2II_A.1	OR236011_1
2II_A.1	OR236077_1
2II_A.1	OR236030_1
2II_A.1	OR236053_1
2II_A.1	OR236056_1
2II_A.1	OR236065_1
2II_A.1	OR236080_1
2II_A.1	OR235818_1
2II_A.1	OR236059_1
2II_A.1	OR236054_1
2II_A.1	OR235793_1
2II_A.1	OR236019_1
2II_A.1	OR235765_1
2II_A.1	OR235898_1
2II_A.1	OR235866_1
2II_A.1	OR235878_1
2II_A.1	OR235771_1
2II_A.1	OR235841_1
2II_A.1	OR235840_1
2II_A.1	OR235776_1
2II_A.1	OR235843_1
2II_A.1	OR235903_1
2II_A.1	OR235786_1
2II_A.1	OR235836_1
2II_A.1	OR235790_1
2II_A.1	OR235875_1
2II_A.1	OR235967_1
2II_A.1	OR235763_1
2II_A.1	OR235970_1
2II_A.1	OR235912_1
2II_A.1	OR235774_1
2II_A.1	OR235791_1
2II_A.1	OR235900_1
2II_A.1	OR235855_1
2II_A.1	OR235876_1
2II_A.1	OR235867_1
2II_A.1	OR235877_1
2II_A.1	OR235901_1
2II_A.1	OR235880_1
2II_A.1	OR235789_1
2II_A.1	OR235853_1
2II_A.1	OR235862_1
2II_A.1	OR235976_1
2II_A.1	OR235929_1
2II_A.1	OR236068_1
2II_A.1	OR235963_1
2II_A.1	OR235942_1
2II_A.1	OR235870_1
2II_A.1	OR235975_1
2II_A.1	OR235892_1
2II_A.1	OR235863_1
2II_A.1	OR235896_1
2II_A.1	OR235844_1
2II_A.1	OR235785_1
2II_A.1	MZ130527_1
2II_A.1	OR235847_1
2II_A.1	OR235848_1
2II_A.1	OR235902_1
2II_A.1	OR235849_1
2II_A.1	OR235871_1
2II_A.1	OR235888_1
2II_A.1	OR235845_1
2II_A.1	OR235852_1
2II_A.1	OR235842_1
2II_A.1	OR235858_1
2II_A.1	OR235839_1
2II_A.1	OR235778_1
2II_A.1	OR235859_1
2II_A.1	OR235835_1
2II_A.1	OR235761_1
2II_A.1	OR235773_1
2II_A.1	OR235760_1
2II_A.1	OR235780_1
2II_A.1	OR235972_1
2II_A.1	OR235913_1
2II_A.1	OR236067_1
2II_A.1	OR235973_1
2II_A.1	OR235988_1
2II_A.1	OR235983_1
2II_A.1	OR235924_1
2II_A.1	OR236069_1
2II_A.1	OR235994_1
2II_A.1	OR235910_1
2II_A.1	OR235958_1
2II_A.1	OR235965_1
2II_A.1	OR235907_1
2II_A.1	OR235921_1
2II_A.1	OR235930_1
2II_A.1	OR235939_1
2II_A.1	OR235935_1
2II_A.1	OR235947_1
2II_A.1	OR235872_1
2II_A.1	OR235770_1
2II_A.1	OR235838_1
2II_A.1	OR235869_1
2II_A.1	OR235948_1
2II_A.1	OR235916_1
2II_A.1	OR235846_1
2II_A.1	OR235966_1
2II_A.1	OR235953_1
2II_A.1	OR236033_1
2II_A.1	OR236046_1
2II_A.1	OR235934_1
2II_A.1	OR236052_1
2II_A.1	OR235946_1
2II_A.1	OR236002_1
2II_A.1	OR235940_1
2II_A.1	OR235955_1
2II_A.1	OR236044_1
2II_A.1	OR235928_1
2II_A.1	OR235977_1
2II_A.1	OR235922_1
2II_A.1	OR235943_1
2II_A.1	OR235981_1
2II_B	GQ398259_1
2II_B	GQ398258_1
2II_B	GQ398262_1
2II_B	DH071
2II_B	DH023r
2II_B	GQ398260_1
2II_B	GQ398261_1
2II_B	MN577562_1
2II_B	MN577564_1
2II_B	DH085
2II_B	DH085r
2II_B	OR389327_1
2II_B	EU056810_1
2II_B	DH133_AMPL
2II_B	AP003
2II_B	OR389018_1
2II_B	GU131843_1
2II_B	AP004
2II_B	DH134
2II_B	MZ130525_1
2II_B	OM317566_1
2II_B	OM317565_1
2II_B	MT982148_1
2II_B	MT982126_1
2II_B	KY627762_1
2II_B	KY627763_1
2II_B	OL469513_1
2II_B	MT261965_1
2II_B	MT261966_1
2II_B	MT261959_1
2II_B	MT261957_1
2II_B	MT261963_1
2II_B	MT261960_1
2II_B	MT261968_1
2II_B	LC666719_1
2II_B	LC666718_1
2II_B	MW288030_1
2II_B	ON231312_1
2II_B	ON231311_1
2II_B	ON231313_1
2II_B	MW288034_1
2II_B	MW288024_1
2II_B	MW288029_1
2II_B	OL469512_1
2II_B	MT982169_1
2II_B	MT261964_1
2II_B	MT261969_1
2II_B	MZ130524_1
2II_B	MT261961_1
2II_B	MT261971_1
2II_B	MN923107_1
2II_B	ON885286_1
2II_B	ON907580_1
2II_B	ON908223_1
2II_B	MT261962_1
2II_B	MT261956_1
2II_B	MT261970_1
2II_B	MZ857220_1
2II_B	MT982731_1
2II_B	MT261967_1
2II_B	MT981148_1
2II_B	MT980927_1
2II_B	MT981085_1
2II_B	ON231310_1
2II_B	MT981011_1
2II_B	ON231309_1
2II_B	ON231304_1
2II_B	ON231305_1
2II_B	ON231306_1
2II_B	ON231308_1
2II_B	ON231307_1
2II	GQ398263_1
2II	GQ398264_1
2II	OK469352_1
2II	DH069
2II	OR389314_1
2II	DH068
2II	DH067_AMPL
2II	AB189122_1
2II	AB189123_1
2II	AB189124_1
2II_C	MW512409_1
2II_C	MW512408_1
2II_C	MW512431_1
2II_C	MW512467_1
2II_C	JN851131_1
2II_C.2	KF744398_1
2II_C.2	MG599594_1
2II_C.2	MG599596_1
2II_C.2	MG599599_1
2II_C.2	DQ645542_1
2II_C.2	MG599595_1
2II_C.2	DQ645540_1
2II_C.2	MG599592_1
2II_C.2	DQ645543_1
2II_C.2	MG599597_1
2II_C.2	DQ645544_1
2II_C.2	MG599598_1
2II_C.2	MG599601_1
2II_C.2	DQ645541_1
2II_C.2	MG599593_1
2II_C.2	MG599600_1
2II_C.2	MG599610_1
2II_C.2	MG599606_1
2II_C.2	MG599614_1
2II_C.2	MG599617_1
2II_C.2	MG599603_1
2II_C.2	DQ645555_1
